path,drive_id,mimeType,modifiedTime,sizeBytes
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2017/reconcile 11.30.17.pdf,1wl1O0Y2SRZGP3wPxlhX3Om1KkMW61L8m,application/pdf,2017-12-04,79080
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2017/reconcile 12.31.17.pdf,1d5coZu-KlT82YMrVRgI_Ca7wKJlCg5rp,application/pdf,2018-01-07,77795
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2017/reconcile 6.30.17.pdf,1GzryI7J6ab9XoYJo7giQL1drVILwp3T1,application/pdf,2017-07-03,73293
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2017/reconcile 7.31.17.pdf,1HaDUVQQqhigqdL-XrRcvxmVzOIRifVK7,application/pdf,2017-08-04,80245
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2017/reconcile 8.31.17.pdf,1Hr4UEWzFCJRcvqDkmBYnsTvEESSP8vi-,application/pdf,2017-09-06,82788
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2017/reconcile 9.30.17.pdf,1CxCeMK2RBuutNeSBpfcxAAI5YGHZ969j,application/pdf,2017-10-06,32975
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2017/reconciliation 10.31.17.pdf,1Ff0DalkSx5_VmPhIl9aGtG4aMzIBLrxY,application/pdf,2017-11-02,78167
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2017/reconciliation 11.30.17.pdf,174zI9B_16ryqP0G3N7Xd_e2AjRRAjIw6,application/pdf,2017-12-04,33214
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2017/reconciliation 12.31.17.pdf,1lqVHS2UUnadRrg2ZjqE4nBLDnKvvUFll,application/pdf,2018-01-07,32666
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2017/reconciliation 5.31.17.pdf,1AKCGk3NkVvweZ3THQytx2A8lpku-2FXQ,application/pdf,2017-06-19,32675
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2017/reconciliation 6.30.17.pdf,1msmQ2_b7RKY8yUfzHPnsR7DAa8jgAyV7,application/pdf,2017-07-03,31871
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2017/reconciliation 9.30.17.pdf,1r2Ay7xcUQW_1cAwW0Poap5lrwegYtV-3,application/pdf,2017-10-06,80333
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018,1TEN09G6ABJ7tVL5eUjVoyDGPiF-o46f3,application/vnd.google-apps.folder,2026-07-31,
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 1.31 reconcile.pdf,1tKEV5-Wht2Du_qGD_1VARWPLkAC_NBrD,application/pdf,2018-02-08,32927
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 1.31 reconciliation.pdf,1K3ahO3HwNEiBmB5ffA_3OFY9gPohiUpu,application/pdf,2018-02-08,79460
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 1.31.pdf,1cvR-fF_o3zekfiSk6-MvCKUNJ7jy7xUf,application/pdf,2018-02-08,252002
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 10.31 reconciliation detail.pdf,1m-CDvGs3VdHX1jQJwbORHzTTW3KAq-OF,application/pdf,2018-11-15,82400
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 10.31 reconciliation summary.pdf,1c5fwkGHJP_4jNtI8Qtp9FFv0__dlgFGF,application/pdf,2018-11-15,33019
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 10.31.pdf,1_HBZ5JQHL6ksw9bPuUnoHF3P7ps1JQb8,application/pdf,2018-11-14,327952
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 11.30 reconciliation detail.pdf,1omXcGvkGOJGRr7wBsox5qmBf8t6INOwP,application/pdf,2018-12-10,77492
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 11.30 reconciliation summary.pdf,1wDyJNtNgQMkUDlS6fNI0zk_5o5gw2PPD,application/pdf,2018-12-10,33197
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 11.30.pdf,1cPA2d2RsUYj8upHo4AXRvAWT7MduruXj,application/pdf,2018-12-10,264690
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 12.31 reconciliation detail.pdf,1TB0eN8kgk_ExHk39J_XjvP_o4-K7yiL2,application/pdf,2019-01-14,78311
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 12.31 reconciliation summary.pdf,1ZIMfZJBhPS3QUwRYhH-0UThYi5Z43aEl,application/pdf,2019-01-14,32669
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 12.31.pdf,1sqwl8es2eJV3oav6Gw_FwdpumcFd1RdL,application/pdf,2019-01-14,248472
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 2.28 reconcile.pdf,1ZMgxlAPD8xztxCXBf9Sf5vNRaRk3v0UD,application/pdf,2018-03-07,76332
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 2.28 reconciliation.pdf,1BE0J-0-G55f-KUXgnNOIsY8OYXQ9N48p,application/pdf,2018-03-07,32943
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 2.28.pdf,1vPEUka-uUtShUN_CWrSzR2-0niGryO5g,application/pdf,2018-03-07,219389
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 3.30 reconcile.pdf,1kLYX5enBETcOwNT0yGzQfMMzWWESckM6,application/pdf,2018-04-10,81920
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 3.30 reconciliation.pdf,1GKAh2xmuEJwgZ_WuvUM8GRVPv_KvGBTn,application/pdf,2018-04-10,32996
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 3.30.pdf,1ytnEx336eSn7xaFYfb_qr49wiHqZQuAJ,application/pdf,2018-04-10,287575
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 4.30 reconcile.pdf,1KA9NVcCRyP4TlsEZSB94Zg00m4Zb1x8j,application/pdf,2018-05-10,78364
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 4.30 reconciliation summary.pdf,1gy-4_XbJxktnHpmof4d_3JhZZHwZo7d2,application/pdf,2018-05-10,32735
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 4.30.pdf,19RYZc7ZoRZX7jg0lzmcQrIT5D14EPzWH,application/pdf,2018-05-10,272888
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 5.31 reconcile.pdf,1q7L1cWYvUoHt8gqpC2cdaSudZJgfwHFA,application/pdf,2018-06-07,74762
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 5.31 reconciliation summary.pdf,1P2Y9tJKpnr4DIQruIA-vkBO4_FxaxTzS,application/pdf,2018-06-07,32950
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 5.31.pdf,1Jtgsdv3ePAsAxcnDuNq5yEwmJCNgNqzO,application/pdf,2018-06-07,267734
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 6.30 reconciliation summary.pdf,1VEDJky9_XYPUwfZDNmT2t6UsEZjuI3YI,application/pdf,2018-07-06,33081
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 6.30.pdf,1K5zqxk9Z-a3TGNUizC6jIgDqvwu6ZHkN,application/pdf,2018-07-06,269466
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 7.31 reconciliation detail.pdf,1i4XyG8s20nRW1fJaoMBUd7pIVvW34a3R,application/pdf,2018-08-04,76071
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 7.31 reconciliation summary.pdf,1nAgVH_2DdZfgXPAblB_-012gzcD2OiRA,application/pdf,2018-08-04,32593
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 7.31.pdf,10vbocEojhnScH4MO5XItKclWwMdNpqPt,application/pdf,2018-08-03,269028
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 8.31 reconciliation detail.pdf,1fK7cd9BzIYE0x0Dcwut4lBglZb4vwyLh,application/pdf,2018-09-10,80139
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 8.31 reconciliation summary.pdf,1PwnIIUfHsfOdlQrMmiAItu_i8Qi_P3iB,application/pdf,2018-09-10,32951
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 8.31.pdf,1dG-Lb7xJhuuUgVaYYTVbp7CdVkltWW9j,application/pdf,2018-09-06,300009
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 9.28 reconciliation detail.pdf,16rHfpALvYZLoUr56r8Z097RFPxpEWCw5,application/pdf,2018-10-02,74611
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 9.28 reconciliation summary.pdf,1dbB6A9jzwrMJswgP140ct4qtWGTj2xdU,application/pdf,2018-10-02,32667
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2018/2018 9.28.pdf,1iTqjB-ikCZVbJS4GfvtwbBOPWMn_maLf,application/pdf,2018-10-02,260893
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019,1Oe8yL4GVP2LdWvPGPZdhDEfcgPKzVxvG,application/vnd.google-apps.folder,2026-07-31,
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 1.31 reconciliation detail.pdf,1R3ASGIIiBXb1P8_fh98gth_WIGry1a3R,application/pdf,2019-02-04,76754
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 1.31 reconciliation summary.pdf,1ypFThAvtVq4ACOC7WfV9DU-RswWZ0Afx,application/pdf,2019-02-04,32806
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 1.31.pdf,19x7LMGYr_k4agfdi3_re10T9BjXZ7-DE,application/pdf,2019-02-04,291498
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 10.31 reconciliation detail.pdf,1QDC7CynrMa3SR58xdyW48D0nAI_fiZlx,application/pdf,2019-11-07,75256
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 10.31 reconciliation summary.pdf,1a_oV9cjH5ma_7XHYKDSCjQKoD8evlkDx,application/pdf,2019-11-07,32869
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 10.31.pdf,1tMCN5glNpAabGXnWpOHZaexxHUhFPfkf,application/pdf,2019-11-07,268402
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 11.30 Citizens.pdf,1g9C7i7zey8ZYJCTkwnt-JBWX0xWRgsI3,application/pdf,2019-12-11,238832
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 11.30 reconciliation detail.pdf,1b0h0gLGBWgw8xS2PddcwqhrwWbWBX7_5,application/pdf,2019-12-12,76359
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 11.30 reconciliation summary.pdf,1kI6_meRx32eZ8ahhmiriC08zpQDSPSjX,application/pdf,2019-12-12,33221
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 12.31 Citizens.pdf,1CRwiWAX0Oy2Yq5tc7hHNVSs79ubr1_iH,application/pdf,2020-01-14,291185
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 12.31 reconciliation detal.pdf,1IPJJn9-tnArcYhuzHQAYQAI-55B0CZzh,application/pdf,2020-01-11,84018
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 12.31 reconciliation summary.pdf,13tXHhaeJLppDLOYU2dvWGfZa3UGZfLX6,application/pdf,2020-01-11,32687
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 2.28  reconciliation detail.pdf,1eq-_i3VIB1rkvMbz-dIw8dJIk1biUvDa,application/pdf,2019-03-09,78660
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 2.28 reconciliation summary.pdf,1lZ-mBBdIr9f6Ki7F5l2I1SUg7hLfRmWO,application/pdf,2019-03-09,33269
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 2.28.pdf,1mi0xd2Eu1w4pGpC9nIa4Qg2tu2dXiLTR,application/pdf,2019-03-09,199018
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 3.29  reconciliation detail.pdf,1JJ6s3xY16LBtREbS2UqgELd5Ejhbrt3A,application/pdf,2019-04-04,78367
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 3.29 reconciliation summary.pdf,1Rp18yENkRbB5EXKHDm8Tco-kfWYcSPZj,application/pdf,2019-04-04,32710
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 3.30.pdf,10EYOj2sFUaO2k0Htf2Zi3rhfhzHRWByy,application/pdf,2019-04-04,270121
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 4.30 Citizens.pdf,1DyQZkOmTg6TxeyNW6Kh5ZhEaP54aGbmN,application/pdf,2019-05-10,271145
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 4.30 reconciliation detail corrected.pdf,1PEbOtJRGvRy8Vg8MEU-0Zfg9NfKryBeS,application/pdf,2019-06-11,92650
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 4.30 reconciliation detail.pdf,1jt8Or7B0Yvuwr2PjoMdGZdp5VZsr18uu,application/pdf,2019-05-10,82540
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 4.30 reconciliation summary corrected.pdf,1rxKD_xfZAY6L3xfwlAATsfHByINZVNwh,application/pdf,2019-06-11,32988
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 4.30 reconciliation summary.pdf,142MV9PtbsUMNDmVjYNVkqOIy8eE6hsKF,application/pdf,2019-05-10,32830
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 5.30 reconciliation detail.pdf,1NwQh0WWy1bKE1XRSUvj83-ceIcjR9-sX,application/pdf,2019-06-11,78747
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 5.30 reconciliation summary.pdf,1PscXtvdqQ-EVAb2Atdnh23m5ck6tIMEq,application/pdf,2019-06-11,32694
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 5.30.pdf,1XdU56dv2roLVo7xtc1xN_mRq5GxCwPdQ,application/pdf,2019-06-13,278909
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 6.30 reconciliation detail.pdf,1GyzpvuKttO-8AQGckm5QMtp8jhMeDbGm,application/pdf,2019-07-14,81818
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 6.30 reconciliation summary.pdf,1XV6FJqjISGIh_9HG2WMs8KK8OXxzO5Yq,application/pdf,2019-07-14,32853
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 6.30.pdf,1tPqV0Nd90z4YFkoI8uH_NUyY9CvoSdfP,application/pdf,2019-07-14,238456
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 7.31 reconciliation detail.pdf,1vb-VAQ7sxxX0Zt0M9WrVtVJAH3PDwlIM,application/pdf,2019-08-07,76839
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 7.31 reconciliation summary.pdf,1eu6Ex4FqVn8NZbm06En3lMUxK9fFS7AA,application/pdf,2019-08-07,33074
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 7.31.pdf,1NfZ-MQ1lfIJ0EFwKFtGzocsJYiAK6XTW,application/pdf,2019-08-07,274344
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 8.30 reconciliation detail.pdf,1PwDQtSYsmxvrsJSxcUhL8z0YasD-ufSs,application/pdf,2019-09-12,78513
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 8.30 reconciliation summary.pdf,1p6GeDWsYGtIY4w939m3oqZokaaqSYCmg,application/pdf,2019-09-12,32917
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 8.30.pdf,1D-Sl4y8m_yMW3OjGYsqCRhpKYn3MaVl7,application/pdf,2019-09-12,276352
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 9.30 reconciliation detail.pdf,10dOOltgvk3OifYIkR0fqxCCLGDdHEcyX,application/pdf,2019-10-09,79547
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 9.30 reconciliation summary.pdf,1NvwxK10RfUVO1BmhV1Il81xTuOLw3bth,application/pdf,2019-10-09,32638
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/2019 9.30.pdf,1ivwI1QTv9WPJ7HrXasJjiw20nQEx3Qra,application/pdf,2019-10-08,280473
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/amex 4.29.19 reconciliation detail.pdf,13mJVZ3vx4sfzpD7_ZIRQQUlSqU0nkq_Q,application/pdf,2019-04-29,172246
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2019/amex 4.29.19 reconciliation summary.pdf,1CoNAC-9U7t5e2r6u-dJzDMd-ufPpayYQ,application/pdf,2019-04-29,30900
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2020,1prZAg56oObHP4U9jaCoLraopTvGqV1fB,application/vnd.google-apps.folder,2026-07-31,
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2020/2020 1.31 Citizens.pdf,1rS5nmWrEwc2kaHLnOqIDQ1TGiz1AhwJ1,application/pdf,2020-02-14,251538
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2020/2020 1.31 Reconciliation Detail.pdf,1CLOL2UL8XN92YCV-Jev8VUWCu7un6hGM,application/pdf,2020-02-14,80389
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2020/2020 1.31 Reconciliation Summary.pdf,1ErjOq_-d6f99Md9XYOdTpxKVXajCYwpH,application/pdf,2020-02-14,32807
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2020/2020 10.31 Citizens.pdf,1ZuICm-IX9keTWX34KsXX5VMn5aUe3s_B,application/pdf,2020-11-09,704153
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2020/2020 10.31 Reconciliation Detail.pdf,1hjrJke_6t-Gwx9ojPIWO131yFqtHRoEl,application/pdf,2020-11-09,74215
Leal Trust Administration Litigation/Trust Administration/LEAL TRUST PARTNERSHIP FINANCIALS/1Citizens Statements 10623/2020/2020 10.31 Reconciliation Summary.pdf,1aDn14J-0NKAsmThg7pEIskMNCacfv2ly,application/pdf,2020-11-09,33089
